Estado Dados,Q(Plantarse),Q(Tirar)
"(2, 3, 3, 4, 4, 5)",1.1342987605903008,12.07327862190636
"(1, 1, 3, 3, 3, 5)",4.456266867153731,-0.1
"(1, 1, 2, 2, 4, 4)",0.0,-0.1
"(1, 2, 2, 3, 3, 6)",1.7493971796273653,11.575525730163784
"(2, 2, 3, 4, 4, 6)",0.0,-0.8130000000000001
"(1, 3, 3, 4, 6, 6)",0.9803356742892007,11.190233296479091
"(1, 4, 5, 5, 6, 6)",-0.23018745684565387,4.263171359365064
"(1, 3, 5, 5, 6, 6)",-0.22884051478898498,3.9188977616382186
"(2, 3, 4, 4, 6, 6)",0.0,-0.30000000000000004
"(2, 3, 4, 6, 6, 6)",10.113116226736146,0.19
"(1, 2, 3, 4, 5, 6)",0.0,-0.68618940391
"(1, 1, 3, 3, 3, 6)",5.708163953362243,-0.19
"(1, 1, 1, 2, 3, 6)",19.622457023709387,0.271
"(1, 1, 2, 2, 3, 4)",0.6909627263819466,11.316568091289659
"(2, 4, 4, 4, 5, 6)",10.914435418083864,-0.34390000000000004
"(1, 1, 2, 4, 4, 4)",5.214941284932398,0.0
"(1, 2, 4, 4, 4, 6)",7.129718569586887,-0.1
"(1, 1, 3, 3, 4, 6)",-0.30000000000000004,10.784030652280807
"(1, 3, 4, 4, 4, 6)",8.468084022051746,-0.19
"(3, 5, 5, 5, 6, 6)",4.186469829651343,0.1
"(2, 3, 3, 4, 5, 6)",1.9395208916529871,12.861056468942254
"(2, 2, 5, 5, 5, 6)",7.61088527114966,0.0
"(1, 2, 2, 2, 2, 3)",2.9701000000000004,0.0
"(2, 3, 4, 4, 5, 6)",-0.30000000000000004,11.850602757413787
"(1, 1, 2, 3, 6, 6)",0.9687659647917207,10.966982772038701
"(2, 3, 5)",0.0,-0.16651
"(3, 3, 4, 4, 5, 5)",0.0,-0.1
"(3, 4, 4, 5, 6, 6)",1.7196059567842217,10.922860259388695
"(1, 2, 2, 4, 5, 5)",-0.27454123852676365,3.8115948521101504
"(2, 4, 4, 5, 6, 6)",0.9370222188904789,11.359375134254153
"(3, 4, 5)",0.0,-0.271
"(1, 2, 3, 5, 5, 6)",0.10977010784259228,4.002773749321658
"(2, 3, 3, 3, 6, 6)",4.186469829651343,0.1
"(3, 3, 3, 3, 3, 5)",1.9900000000000002,0.0
"(1, 2, 2, 3, 6, 6)",-0.046278129,12.900334336245503
"(4, 5, 5, 5, 6, 6)",6.619449541996498,0.1
"(1, 2, 3, 4, 4, 6)",1.1781461846298695,11.908753985611392
"(2, 3, 4, 4, 4, 5)",6.665359218025596,-0.19
"(2, 2, 2, 2, 4, 6)",6.693254749383687,0.0
"(1, 1, 3, 3, 4, 5)",-0.10173136461672064,1.0306990854871703
"(1, 1, 2, 4, 4, 5)",-0.10823680481155372,0.9872534621315963
"(1, 2, 3, 3, 4, 6)",1.5554480252944554,12.907663997136787
"(1, 3, 4, 5, 6, 6)",0.992796578518962,10.761267429140696
"(1, 1, 1, 2, 4, 6)",24.84407313047376,0.1
"(1, 2, 3, 3, 5, 6)",2.1596336330962753,10.789739943738642
"(1, 1, 2, 2, 3, 3)",0.0,0.0
"(1, 2, 3)",0.0,-0.271
"(1, 1, 2, 5, 6, 6)",-0.04779866742548187,1.113540265694873
"(1, 1, 2, 2, 5, 5)",0.0,0.0
"(1, 1, 3, 4, 6, 6)",0.34678793890947823,10.812070934252853
"(1, 3, 3, 4, 5, 6)",2.819772602820917,10.76215824381641
"(1, 1, 1, 2, 4, 4)",6.9186202013087295,0.1
"(3, 4, 4, 6, 6, 6)",8.255428654253782,0.0
"(3, 3, 3, 3, 4, 6)",6.437183565890001,0.1
"(1, 1, 2, 2, 3, 6)",-0.30000000000000004,10.792922302326392
"(1, 2, 3, 4, 4, 5)",1.4395914322368641,11.057860104223618
"(1, 3, 4, 4, 5, 5)",-0.2338588288370811,3.955789108482528
"(5, 6)",0.0,0.0
"(1, 1, 2, 3, 3, 3)",4.198249360761345,0.0
"(1, 1, 2, 2, 3)",0.199,0.1
"(2, 2, 3, 4, 5, 6)",0.6726256656828926,12.172678039255906
"(2, 3, 4, 5, 6, 6)",1.8859142096940937,11.893642513417877
"(1, 1, 1, 3, 4, 6)",19.012582852231706,0.0
"(1, 3, 4, 4, 5, 6)",0.6069200558183248,11.348217737931263
"(1, 4, 4, 4, 5, 6)",7.129718569586887,-0.1
"(1, 2, 2, 3, 4, 4)",0.2495798238014182,11.685676466112065
"(1, 2, 2, 2, 6, 6)",3.937625616930651,0.0
"(1, 2, 3, 3, 5, 5)",-0.19641881305748743,3.909886401820243
"(2, 5, 6, 6, 6, 6)",10.466174574128356,0.0
"(2, 3, 5, 5, 5, 5)",7.725530557207991,-0.1
