Estado Dados,Q(Plantarse),Q(Tirar)
"(3, 3, 5, 5, 5, 6)",1.960398004,0.0
"(2, 3, 5, 6, 6, 6)",2.0380395627903,0.0
"(3, 3, 5, 6, 6)",-0.30000000000000004,1.0
"(1, 2, 2, 3, 4, 6)",0.0,7.290796712089384
"(1, 4, 6, 6, 6, 6)",1.0,0.0
"(1, 2, 3, 4, 5, 6)",0.0,-0.19
"(2, 4)",0.0,0.0
"(1, 1, 2, 4, 5, 5)",0.0,-0.1
"(2, 2, 3, 5, 5, 6)",-0.14043544418999998,5.2956455581
"(2, 4, 6, 6, 6, 6)",4.3344389,0.0
"(1, 2, 3, 4, 4, 6)",0.04800093072899991,7.462008376561
"(1, 1, 2, 4, 5, 6)",-0.20776784401,0.8905810108684877
"(1, 2, 4, 6, 6, 6)",1.7555955179700002,-0.1
"(1, 2, 3, 3, 3, 6)",1.4702985030000002,0.0
"(1, 1, 2, 2, 3, 5)",-0.16561,0.271
"(1, 2, 4, 4, 5, 6)",-0.30000000000000004,8.559628988028468
"(3, 3, 3, 4, 5, 5)",0.89103,0.0
"(1, 2, 4, 4, 4, 5)",3.408453848516122,0.0
"(2, 2, 4, 4, 4, 6)",2.34079402396,0.0
"(1, 1, 2, 4, 4, 6)",-0.08069510870400001,5.436721014400001
"(1, 3, 3, 3, 4, 6)",2.317659167162397,0.0
"(2, 2, 3, 4, 5, 5)",-0.399,6.523903468
"(1, 1, 4, 4, 4, 6)",1.7555955179700002,0.0
"(1, 1, 2, 2, 3, 4)",-0.30000000000000004,6.598596808
"(1, 3, 3, 3, 4, 5)",2.0380395627903,0.0
"(1, 4, 4, 4, 5, 6)",2.0380395627903,0.0
"(2, 3, 4, 4, 6)",0.0,0.0
"(2, 2, 2, 4, 5, 5)",0.30000000000000004,-0.1
"(2, 2, 2, 3, 5, 6)",1.7555955179700002,0.0
"(1, 1, 2, 2, 3, 3)",0.0,0.0
"(1, 3, 3, 4)",-0.3259,0.541
"(1, 2, 3, 4, 4, 5)",-0.4800000000000001,8.83547060197751
"(3, 6, 6)",0.0,-0.30000000000000004
"(1, 1, 2, 2, 5, 6)",-0.1387420489,0.717570463519
"(2, 3, 3)",0.0,0.0
"(2, 3, 3, 4, 4, 6)",0.0,-0.30000000000000004
"(2, 2, 3, 4, 4, 5)",-0.20144099999999998,6.6153592990000005
"(3, 3, 4, 6, 6, 6)",1.5761596,0.0
"(3, 5, 5, 5, 6, 6)",1.18804,0.0
"(1, 2, 2, 4, 4, 6)",-0.30000000000000004,5.217031
"(1, 1, 4, 5, 5, 6)",0.0,0.0
"(1, 3, 3, 3, 5, 6)",2.8685377497358657,0.0
"(1, 2, 2, 2, 5, 6)",1.4702985030000002,0.0
"(1, 2, 2, 4, 5, 6)",-0.1842443532309,6.9861738529899995
"(1, 2, 3, 6, 6, 6)",1.1821197,0.0
"(1, 3, 4, 4, 6, 6)",-0.20144099999999998,4.0951
"(2, 4, 4, 4, 4, 5)",2.9701000000000004,0.0
"(1, 2, 3)",0.0,0.0
"(1, 1, 3, 3, 4, 5)",-0.0631441,0.68618940391
"(2, 3, 3, 3, 5, 6)",2.0380395627903,0.0
"(2, 2, 2, 4, 4, 4)",0.30000000000000004,0.0
"(1, 3, 4, 4, 4, 6)",2.0380395627903,0.0
"(1, 2, 2, 4, 4, 5)",-0.30000000000000004,7.0537950067807
"(1, 4, 4, 5, 5, 6)",-0.30000000000000004,1.084
"(1, 1, 2, 5, 6, 6)",-0.1,0.6644435599000001
"(1, 1, 2, 5, 5, 6)",0.0,0.0
"(1, 2, 3, 4, 6, 6)",-0.30000000000000004,8.31107771114816
"(3, 3, 4, 4, 5, 6)",-0.14485164599999997,5.295583540000001
"(3, 4, 4, 5, 6, 6)",-0.19901100000000005,6.512514634
"(1, 1, 1, 2, 4, 6)",1.592,0.0
"(1, 2, 5, 6, 6, 6)",1.1821197,0.0
"(1, 2, 5, 5, 6, 6)",-0.30000000000000004,2.0868124000000003
"(1, 2, 3, 3, 4, 5)",-0.08446042217518407,8.285395778248159
"(1, 2, 4, 4, 5, 5)",-0.5700000000000001,2.0868124000000003
"(5, 5, 5, 5, 6, 6)",1.0,0.0
"(2, 2, 2, 4, 4, 5)",1.1821197,-0.1
"(2, 2, 3, 3, 5, 6)",-0.30000000000000004,6.205987810000001
"(1, 4, 5, 5, 5, 5)",1.9900000000000002,-0.19
"(1, 1, 3, 4, 5, 5)",0.0,-0.1
"(3, 3, 4, 4, 5, 5)",0.0,0.0
"(1, 1, 2, 3, 4, 5)",-0.131381059609,0.8784233454094308
"(1, 1, 1, 2, 5, 6)",5.407871390045594,-0.1
"(1, 2, 3, 5, 5, 6)",-0.30000000000000004,3.520556419374211
"(1, 4, 4, 5, 5, 5)",1.1821197,0.0
"(1, 1, 2, 3, 4, 6)",-0.30000000000000004,7.98063001521751
"(1, 4, 5, 5, 6, 6)",-0.30000000000000004,2.0868124000000003
"(4, 4, 4, 5, 5, 5)",1.4702985030000002,0.0
"(1, 1, 3, 3, 4, 6)",-0.30000000000000004,4.1221
"(1, 2, 2, 2, 4, 5)",2.317659167162397,0.0
"(1, 1, 4, 4)",0.0,0.0
"(2, 3, 5, 5, 6, 6)",0.009509999999999998,5.375777509
"(2, 2, 3, 4, 6, 6)",0.0,0.0
"(2, 4, 4, 5, 6, 6)",-0.30000000000000004,5.217031
"(1, 3, 5, 5, 6, 6)",-0.30000000000000004,2.6052862396000003
"(2, 4, 5, 6, 6, 6)",2.317659167162397,0.0
"(1, 3, 4, 4, 5, 6)",-0.018678440100000027,7.593921680671
"(1, 1, 1, 3, 4, 5)",4.755425646510701,0.0
"(4, 4, 5, 5, 6, 6)",0.0,0.0
"(1, 2, 3, 4, 4, 4)",0.597,0.0
"(3, 4, 4, 4, 5, 6)",1.1821197,0.0
