Estado Dados,Q(Plantarse),Q(Tirar)
"(1, 2, 3, 3, 3, 4)",0.597,0.0
"(2, 2, 3, 4, 6, 6)",0.0,0.0
"(1, 1, 2, 5, 6, 6)",-0.1,0.19
"(1, 1, 3, 4, 5, 6)",-0.1,0.42919300000000005
"(1, 3, 4, 6, 6, 6)",1.1821197,0.0
"(1, 1, 1, 3, 5, 6)",2.07907,-0.1
"(1, 2, 2, 3, 4, 6)",-0.30000000000000004,5.2461910000000005
"(1, 2, 3, 4, 5, 5)",-0.30000000000000004,1.4323000000000001
"(1, 1, 2, 2, 3, 5)",-0.1,0.1
"(1, 2, 5, 5, 6, 6)",-0.30000000000000004,1.084
"(2, 3, 4, 5, 5, 5)",1.960398004,0.0
"(1, 1, 2, 5, 5, 6)",0.0,0.0
"(1, 2, 3, 5, 6, 6)",-0.14586689999999997,6.573320299
"(4, 5, 5, 6, 6, 6)",0.30000000000000004,0.0
"(1, 2, 4, 4, 5, 5)",-0.30000000000000004,0.76
"(3, 4, 4, 5, 6, 6)",-0.30000000000000004,1.9
"(2, 3, 3, 4, 4, 5)",-0.30000000000000004,0.0
"(1, 1, 4, 4, 6, 6)",0.0,0.0
"(2, 3, 3, 4, 5, 5)",-0.30000000000000004,4.0951
"(3, 3, 4, 5, 6, 6)",-0.09828021,5.241331000000001
"(2, 3, 4, 4, 5, 6)",-0.018678440100000027,6.915624039100001
"(1, 1, 5, 5, 6, 6)",0.0,0.0
"(2, 2, 3, 3, 5, 6)",-0.30000000000000004,4.16071
"(1, 3, 4, 5, 6, 6)",-0.4800000000000001,4.0951
"(1, 2, 3, 4, 6, 6)",-0.561,2.8
"(1, 4, 5, 5)",0.0,0.0
"(1, 2, 2, 3, 4, 5)",-0.26049000000000005,4.8813706
"(2, 2, 2, 2, 5, 6)",1.0,0.0
"(1, 2, 4, 6, 6, 6)",1.7555955179700002,0.0
"(2, 2, 3, 4, 5, 6)",-0.30000000000000004,5.702617900000001
"(1, 3, 5, 6, 6, 6)",1.1821197,0.0
"(1, 2, 4, 4, 4, 6)",1.7555955179700002,0.0
"(2, 3, 3, 3, 4, 5)",0.89103,0.0
"(1, 1, 1, 4, 5, 6)",2.7582793000000003,0.0
"(3, 4, 4, 4, 6, 6)",0.4,0.0
"(2, 2, 3, 4, 4, 4)",0.4,0.0
"(1, 3, 3, 4, 4, 6)",-0.30000000000000004,2.71
"(1, 2, 4, 5, 6, 6)",-0.30000000000000004,3.439
"(2, 2, 6, 6)",0.0,0.0
"(1, 2, 2, 2, 4, 6)",1.7555955179700002,0.0
"(1, 1, 2, 2, 4, 5)",-0.1,0.40951000000000004
"(1, 3, 3, 6)",-0.1,0.40951000000000004
"(1, 2, 3, 3, 4, 4)",-0.30000000000000004,3.61243
"(1, 2, 3, 4, 4, 5)",-0.30000000000000004,7.31443998619
"(1, 2, 2, 3, 4, 4)",-0.399,2.71
"(1, 1, 1, 3, 4, 4)",1.592,0.0
"(1, 2, 4, 5, 5, 6)",-0.30000000000000004,2.0868124000000003
"(1, 2, 2, 4, 6, 6)",-0.30000000000000004,1.9
"(1, 1, 1, 1, 3, 4)",1.9900000000000002,0.0
"(1, 1, 4, 5, 6, 6)",-0.1,0.271
"(1, 1, 1, 2, 5, 6)",3.4306965070000004,0.0
"(4, 4, 5, 6, 6, 6)",0.30000000000000004,0.0
"(1, 4, 4, 5)",0.0,0.0
"(1, 2, 3, 4, 4, 6)",-0.399,5.6953279000000006
"(3, 3, 4, 4, 4, 5)",1.1821197,0.0
"(2, 2, 4, 5, 6, 6)",-0.30000000000000004,3.439
"(2, 2, 4, 4, 6)",0.0,0.0
"(1, 2, 2, 2, 3, 3)",0.89103,0.0
"(2, 2, 2, 2, 3, 6)",0.7000000000000001,0.0
"(1, 1, 2, 2, 2, 3)",0.597,0.0
"(1, 1, 1, 1, 2, 5)",1.0,0.0
"(5, 5)",0.0,0.0
"(1, 1, 4, 5, 5, 6)",0.0,-0.1
"(2, 4, 4, 5, 6, 6)",-0.4800000000000001,4.0951
"(1, 3, 5, 5, 6, 6)",-0.30000000000000004,1.6380400000000002
"(2, 2, 4, 6, 6, 6)",0.796,0.0
"(3, 3, 4, 5, 5, 6)",-0.399,4.10239
"(2, 3, 5, 5, 6, 6)",-0.20144099999999998,4.0951
"(1, 3, 3, 4, 5, 5)",-0.30000000000000004,2.0868124000000003
"(1, 2, 2, 4, 5, 6)",-0.30000000000000004,4.7389965400000005
"(1, 1, 3, 5, 5, 5)",0.89103,0.0
"(1, 2, 3, 5, 5, 6)",-0.30000000000000004,2.0868124000000003
"(3, 3, 4, 4, 5, 5)",0.0,0.0
"(1, 1, 1, 3, 6, 6)",3.1523192,0.0
"(4, 5, 6)",0.0,0.0
"(1, 3, 4)",0.0,0.0
"(1, 1, 3, 4, 6, 6)",-0.4800000000000001,4.783150000000001
"(1, 2, 2, 2, 2, 3)",1.9900000000000002,0.0
"(1, 4, 4, 6, 6, 6)",0.597,0.0
"(2, 3, 4, 5, 6, 6)",-0.30000000000000004,4.68559
"(4, 4, 5, 5, 5, 6)",0.4,0.0
"(2, 2, 4, 6)",0.0,0.0
"(1, 4, 4, 4, 6, 6)",0.30000000000000004,0.0
"(2, 5, 5)",0.0,0.0
"(1, 1, 3, 3, 3, 4)",0.597,0.0
"(1, 3, 4, 4, 4, 6)",1.1821197,0.0
"(1, 2, 6, 6, 6)",0.30000000000000004,0.0
"(2, 3, 3, 4, 5, 6)",-0.26049000000000005,5.217031
"(1, 2, 2, 4)",0.199,0.0
"(1, 1, 2, 3, 4, 4)",0.0,3.439
"(2, 3, 5)",0.0,0.0
"(1, 1, 2, 2, 5, 6)",-0.19,0.34390000000000004
"(1, 2, 2, 3, 3, 4)",-0.30000000000000004,4.0951
"(1, 3, 4, 6)",-0.30000000000000004,0.49
"(2, 2, 2, 3, 3, 4)",0.0,0.0
"(1, 1, 2, 3, 4, 5)",-0.1,0.34390000000000004
"(3, 4, 5, 5, 6, 6)",-0.30000000000000004,4.0951
"(2, 3, 3, 4, 4, 4)",0.4,0.0
