Estado Dados,Q(Plantarse),Q(Tirar)
"(2, 3, 4, 5, 5, 5)",2.34079402396,0.1
"(2, 3, 4, 5, 5, 6)",0.5748280664145816,10.193324120851063
"(1, 3, 3, 4, 5, 6)",1.1086127161145582,10.45226048309643
"(1, 1, 2, 2, 2, 5)",2.5944825754907734,0.0
"(1, 2, 4, 5, 5, 6)",-0.15112254274854411,4.047409075896339
"(1, 1, 4, 5, 6, 6)",-0.11350851717672993,0.911370618803475
"(1, 1, 1, 3, 5, 5)",3.4306965070000004,0.0
"(1, 1, 2, 3, 4, 5)",-0.16482849686342024,0.9774716004550608
"(1, 1, 2, 4, 4, 5)",-0.1,0.8499053647030009
"(2, 3, 4, 4, 5, 6)",-0.30000000000000004,10.486563069625161
"(1, 1, 3, 4, 4, 5)",-0.122876792454961,0.7712320754503901
"(1, 3, 3, 4, 6, 6)",-0.399,8.78322751542736
"(2, 3, 3, 4, 4, 5)",-0.14829689999999998,9.298397830688222
"(1, 3, 4, 4, 5, 6)",0.19848783251521468,10.002165201849726
"(3, 4, 4, 5, 5, 6)",0.02209649090999999,9.186882656304848
"(1, 1, 2, 2, 3, 5)",-0.1,0.7792942001670999
"(3, 3, 4, 5, 6, 6)",-0.30000000000000004,7.6298711340989795
"(1, 1, 2, 5, 6, 6)",-0.20466556235496097,0.7712320754503901
"(3, 5, 5, 6, 6, 6)",2.317659167162397,0.0
"(5, 6)",0.0,0.0
"(1, 1, 1, 3, 3, 5)",2.7582793000000003,-0.1
"(1, 3, 3, 5, 5, 6)",-0.31167463313316,3.3996214588120037
"(1, 1, 4, 4)",0.0,0.0
"(1, 1, 2, 3, 3, 6)",0.8037426731111612,7.4959440199129
"(2, 3, 3, 4, 5, 5)",-0.399,9.646139414598181
"(1, 1, 1, 4, 4, 6)",5.4347721674408005,0.0
"(2, 2, 3, 4, 5, 5)",-0.4767600000000001,7.012117215370369
"(2, 4, 4, 5, 5, 5)",2.34079402396,0.0
"(1, 2, 3, 4, 6, 6)",0.383355696095533,10.533931264859797
"(1, 1, 3, 4, 4, 6)",-0.052351460400000105,9.675538624967318
"(1, 3, 4, 5, 6, 6)",0.9971267065756028,10.552474247996237
"(1, 1, 1, 3, 3, 6)",3.920796008,0.0
