Estado Dados,Q(Plantarse),Q(Tirar)
"(1, 1, 1, 2, 5, 5)",19.25137648295025,-0.19
"(1, 3, 4, 4, 6, 6)",2.920132970797226,12.749753393906502
"(1, 1, 3, 4, 5, 6)",-0.09890693461055795,1.0768186168448224
"(2, 2, 2, 2, 4, 5)",9.561792499119552,-0.1
"(2, 2, 4, 4, 5, 5)",0.0,-0.19
"(1, 1, 2, 3, 6, 6)",2.451644932271211,11.65894990966826
"(1, 2, 4, 4, 5, 6)",2.402315925026766,10.900668751807313
"(1, 1, 1, 3, 4, 6)",39.6091288970344,0.1
"(1, 2, 2, 2, 5, 6)",14.232105374233127,0.0
"(2, 4, 5, 6, 6, 6)",12.03131980601516,-0.1
"(1, 2, 3, 4, 6, 6)",3.229832563246113,13.812462074682111
"(1, 3, 3, 4, 5, 5)",-0.30000000000000004,4.103158389745327
"(2, 3, 5, 5, 5, 6)",17.669354458085444,0.19
"(2, 2, 5, 5, 6)",-0.30000000000000004,2.74475761564
"(1, 2, 3, 4, 4, 6)",4.085387042695928,13.728685473896315
"(1, 1, 4, 5, 5, 5)",9.107603458512788,-0.1
"(1, 2, 4, 6, 6, 6)",13.585300728277154,-0.271
"(2, 2, 2, 3, 3, 6)",0.0,0.0
"(1, 4, 4, 5, 5, 6)",-0.10720121302229518,4.345515578929772
"(1, 4, 5, 5, 6, 6)",-0.22236126175305304,4.565030816951845
"(1, 2, 2, 5, 5, 6)",-0.210322691469092,4.6144661624348835
"(1, 1, 2, 2, 4, 5)",-0.0621327966066748,1.0984275671470758
"(1, 2, 2, 3, 4, 5)",0.6112832259367486,11.601606805598331
"(2, 3, 3, 6, 6, 6)",12.143471278017051,0.19
"(2, 2, 3, 5, 5, 6)",1.4314539088029679,11.593358245347348
"(2, 2, 3, 3, 4, 6)",0.0,-0.30000000000000004
"(3, 4, 5, 5, 5, 5)",14.854222890512437,-0.1
"(2, 3, 3, 4, 5, 6)",0.6208898995364801,12.48284010355835
"(1, 4, 4, 4, 5, 6)",12.911963925685216,-0.1
"(1, 1, 3, 4, 5, 5)",0.0,-0.271
"(2, 2, 5)",0.0,-0.34390000000000004
"(1, 2, 3, 5, 5, 6)",0.25342617191663774,4.00034036193675
"(1, 3, 3, 4, 4, 6)",0.5297588259855915,15.96589110347976
"(1, 1, 1, 1, 5, 6)",16.54862385499124,0.0
"(1, 2, 4, 4, 5, 5)",-0.21047160738310955,3.999426635520813
"(1, 3, 3, 3, 4, 5)",13.419495685128439,-0.34390000000000004
"(4, 5, 5, 5, 6, 6)",9.198274167793791,0.1
"(3, 4, 5, 6)",0.1977689883144978,2.908062737660909
"(1, 3, 4, 5, 6, 6)",2.314315242395366,11.04032803165154
"(4, 5, 5)",0.0,-0.271
"(2, 3, 4)",0.0,-1.2285300000000001
"(1, 3, 5, 5, 6, 6)",-0.038362650679744384,4.006210571457125
"(1, 1, 4)",0.0,-0.40951000000000004
"(1, 2, 2, 4, 5, 6)",4.098757931421391,11.09877367481425
"(1, 2, 3, 4, 5, 6)",0.0,-0.7941088679053511
"(1, 3, 3, 3, 5, 6)",13.585300728277154,-0.1
"(2, 2, 2, 5, 6, 6)",8.25058992126439,-0.19
"(1, 2, 3, 3, 4, 6)",2.7609842146015993,13.472626248470913
"(1, 2, 3, 5, 6, 6)",3.4643511636845465,11.837267782639124
"(2, 2, 3, 4, 4, 5)",0.6831997298513433,13.531997298513431
"(3, 4, 5, 5, 6)",-0.30000000000000004,3.513693381637723
"(4, 4, 4, 5, 5, 6)",8.030898910368071,-0.1
"(2, 3, 3, 3, 6, 6)",9.506291426115853,0.1
"(1, 1, 3, 5, 5, 5)",5.95108231382862,0.0
"(1, 3, 4, 5, 5, 5)",13.25201584356408,0.0
"(2, 4, 5, 5, 6, 6)",1.9134011195243916,10.818624327524336
"(1, 3, 4, 4, 4, 6)",14.389784320490795,0.0
"(1, 3, 3, 6, 6, 6)",7.129718569586887,-0.19
"(1, 3, 3, 3, 6, 6)",6.8987056258453405,-0.19
"(3, 3, 3, 4, 4, 6)",10.411985064468784,0.0
"(1, 3, 4, 5, 5, 6)",0.38587227241690236,4.180516793289105
"(2, 4, 5, 6)",-0.10705939003774931,3.210022846293719
"(2, 2, 2, 4, 5, 6)",14.072833711346593,-0.1
"(1, 2, 3, 3, 3, 5)",13.25201584356408,-0.1
"(4, 4, 4)",7.358421383891018,-0.19
"(2, 2, 4, 5, 5, 6)",0.9903568331171257,11.528103688470818
"(2, 3, 5, 6, 6, 6)",15.882400752430488,-0.1
"(1, 1, 3, 3, 3, 6)",9.930847242909584,0.0
"(2, 3, 4, 4, 6, 6)",0.0,-2.05856821173
"(1, 2, 2, 5, 6, 6)",2.567436303055053,12.578214284007906
"(1, 1, 3, 3, 3, 4)",5.708163953362243,-0.19
"(1, 1, 2, 2, 3, 3)",0.0,-0.19
"(1, 2, 6, 6, 6, 6)",14.854222890512437,0.0
"(1, 1, 1, 2, 5, 6)",30.526636668332856,-0.271
"(2,)",0.0,0.0
"(2, 4, 4, 4, 5, 5)",8.468084022051746,-0.271
"(1, 2, 2, 4, 4, 5)",0.9422156044070078,10.839083772853558
"(3, 6, 6)",0.0,-1.0317
"(2, 2, 4, 4, 5, 6)",0.5941764545340913,12.12108080015207
"(1, 2, 2, 2, 3, 3)",6.8987056258453405,0.0
"(3, 4, 4)",0.0,-0.30000000000000004
"(2, 2, 3, 5, 6, 6)",2.3926332327986297,14.674799891840642
"(2, 2, 3, 4, 6, 6)",0.0,-0.30000000000000004
"(1, 4, 4, 4, 6, 6)",8.68340318183123,-0.19
"(1, 1, 3, 3, 5, 6)",-0.10004048020005395,0.9999392413913616
"(1, 2, 2, 3, 3, 5)",1.1213560002211922,11.11365810184315
"(1, 2, 2, 3, 6, 6)",0.968498565714274,13.52667893611442
