Estado Dados,Q(Plantarse),Q(Tirar)
"(5, 100)",100.00000662701655,3.5964640740533014
"(2, 600)",600.0000070532594,-305.30442234232487
"(1, 650)",650.0000072055168,1.0
"(6, 0)",7.245238231330018e-06,7.208941197844008e-06
"(1, 700)",700.0000070536478,548.1194875904
"(3, 200)",200.00000705222507,-102.49431364014981
"(3, 150)",0.0,254.85377099776
"(5, 50)",50.00000662701663,11.039006827472377
"(2, 200)",199.0912,-115.46758400000004
"(1, 450)",450.00000706553317,-233.4809539633152
"(3, 250)",250.0000065215648,-79.51453733520282
"(0, 900)",900.0000303320056,1.0
"(1, 500)",500.00000705291603,1.0
"(4, 100)",100.00000662702946,0.5162409546449567
"(4, 150)",150.0000065249665,-25.867660295494375
"(2, 300)",300.0000070522252,-76.6816859451817
"(4, 0)",0.0,1.0
"(2, 0)",0.0,1.0
"(2, 1050)",1050.0000066270202,-372.054370672372
"(3, 1000)",1000.000006627531,-368.8356523581442
"(2, 500)",500.0000070523274,-143.58979120742424
"(3, 400)",400.00000662747414,-173.8698624000001
"(1, 600)",600.0000072447012,-384.6784640000001
"(0, 700)",699.9996821365727,496.90400000000005
"(3, 950)",760.72,1.0
"(1, 400)",400.00000733184726,-185.98213335039998
"(0, 550)",0.0,1523.5835624820422
"(3, 300)",300.00000662804393,-171.1952534977578
"(0, 2050)",2049.869771160156,1200.92
"(1, 2500)",0.0,1610.3024000000005
"(0, 2600)",2579.3169213634055,1.0
"(3, 600)",600.0000070525258,1.0
"(2, 650)",650.0000065420578,-431.8838400000001
"(4, 1100)",880.7200000000001,1.0
"(0, 1000)",0.0,1159.665506731124
"(2, 400)",400.0000070529075,1.0
"(3, 0)",0.0,1.0
"(2, 700)",700.0000066270353,1.0
"(4, 200)",200.00000705222564,-21.187839501954045
"(0, 500)",0.0,1258.4483562954435
"(4, 650)",0.0,290.42296790908426
"(3, 700)",694.4002490424602,-519.75072
"(2, 800)",799.9491118132921,-490.9763200000001
"(2, 350)",350.00000708370453,-144.54871022730617
"(0, 800)",0.0,1754.2219730118006
"(0, 1500)",1500.4977408,3405.7021946257896
"(4, 1650)",1650.000007055337,-1276.617664
"(2, 1850)",1849.999977395688,1.0
"(2, 1100)",1100.0000070680965,880.2
"(2, 3650)",2920.7200000000003,1.0
"(0, 3000)",3000.0000070653136,2163.5393919999997
"(1, 0)",0.0,1.0
"(4, 1600)",1600.0000074112495,-966.1336459981364
"(3, 1650)",1636.8439780707633,1.0
"(0, 1200)",1199.9973431698443,1.0
"(2, 450)",450.0000070545027,-231.30239632005703
"(0, 1150)",0.0,170.50080000000003
"(1, 1100)",1100.0000070531255,-555.40118566912
"(4, 1250)",1000.6624,80.92000000000002
"(2, 250)",250.00000705457856,166.74323200000003
"(1, 550)",550.000007346113,-272.586177024
"(0, 2200)",0.0,1200.92
"(0, 3700)",2960.6624,1.0
"(3, 2000)",2000.00002421673,-1519.096
"(6, 1500)",1500.0000445426508,-1199.1376
"(3, 1700)",1700.0000071188374,-1062.9208397258756
"(2, 1750)",1750.000314450433,1.0
"(2, 550)",550.00000712912,1.0
"(3, 500)",500.0000070536929,-245.5107200000001
"(1, 350)",350.0000073224074,-103.51917516800017
"(3, 3250)",0.0,200.92000000000002
"(1, 3400)",0.0,-2695.096
"(1, 300)",300.0000091990494,-207.09600000000006
"(4, 3150)",3124.9151635163807,1.0
"(4, 700)",699.7982863288744,-527.096
"(0, 450)",0.0,842.6428749085112
"(1, 1250)",1200.0821173743666,-760.71072
"(0, 1300)",0.0,756.8029597784273
"(0, 4300)",0.0,2400.92
"(2, 4600)",0.0,240.92
"(1, 4650)",0.0,-3711.0960000000005
"(4, 3100)",0.0,80.92000000000002
"(3, 3150)",2520.6094080000003,1.0
"(1, 800)",800.000007546902,-511.096
"(1, 1150)",1150.0000091712407,-895.096
"(0, 4500)",0.0,3000.919949824
"(3, 4700)",0.0,-3727.0960000000005
"(0, 750)",600.5184,1.0
"(0, 400)",0.0,945.856567473973
"(2, 750)",0.0,176.76
"(2, 1800)",1800.0000158968048,-1415.096
"(5, 1250)",0.0,80.92000000000002
"(4, 1300)",0.0,40.92
"(1, 1550)",1240.0459547913745,-1199.096
"(1, 750)",750.0000072033323,-495.0960000000001
"(2, 1900)",1899.995179260469,-1455.096
"(5, 1550)",1550.0000139151368,-1204.68631808
"(3, 1750)",1750.0000071360223,-1062.5128772160574
"(0, 850)",0.0,883.4952007157135
"(0, 2350)",0.0,1556.04256
"(5, 2450)",0.0,96.90400000000001
"(3, 2550)",0.0,-2023.096
"(3, 1800)",1799.977008652967,240.92
"(2, 1550)",0.0,440.84639999999996
"(1, 1600)",0.0,-1271.096
"(1, 1200)",1199.9237544446812,1.0
"(2, 1950)",1950.0000231661495,-1487.096
"(3, 3400)",2720.43877376,1.0
"(2, 2550)",2549.999751208175,-1716.5507200000002
"(1, 2600)",0.0,1004.0464
"(0, 2650)",0.0,40.92
"(1, 3450)",0.0,-2631.096
"(5, 1600)",1600.0000084886376,-979.0840652114323
"(1, 2050)",2049.8688331890594,-1470.15072
"(0, 2150)",0.0,1412.1008000000002
"(2, 2450)",0.0,500.0624
"(5, 0)",0.0,1.0
"(4, 550)",0.0,512.4554134275241
"(3, 2100)",2099.973158721211,-1477.1296639999998
"(2, 2150)",2149.312024471832,-1607.75072
"(0, 2300)",0.0,2728.9832471986065
"(3, 2500)",2500.0000114373147,-1661.3231487999997
"(0, 2700)",0.0,112.904
"(3, 2900)",0.0,-2287.096
"(5, 1400)",0.0,149.64320000000004
"(1, 1700)",1632.0000864959513,-1311.096
"(4, 1700)",1700.0000127847659,-1061.1790606972684
"(1, 1850)",1849.9764563392737,-1439.096
"(2, 2000)",2000.0000097177374,-1519.096
"(0, 600)",0.0,964.1422390772972
"(2, 2200)",1760.000015344835,-1162.259554520304
"(1, 2250)",2249.999798550497,-1791.096
"(1, 1750)",1736.0119293448,-1272.71072
"(0, 1800)",0.0,40.92
"(3, 2050)",0.0,1745.5632618844108
"(0, 1600)",0.0,2573.3273881600003
"(1, 2350)",0.0,-1759.096
"(3, 1300)",0.0,-959.096
"(1, 2000)",1999.974429075292,-1445.5107200000002
"(0, 2100)",0.0,2359.20224
"(3, 2300)",0.0,272.904
"(1, 2400)",1920.0034828489015,-1903.096
"(2, 900)",0.0,839.3642299168263
"(1, 950)",912.0001103965656,-662.1518296064003
"(0, 1050)",0.0,80.92000000000002
"(2, 1650)",0.0,2272.207203307852
"(3, 1250)",1200.0002910979701,-959.096
"(2, 2600)",0.0,80.92000000000002
"(1, 2650)",0.0,-2111.096
"(0, 650)",0.0,2913.5772103660724
"(5, 700)",0.0,293.75749415043083
"(3, 850)",843.2000516487121,-493.45878760067967
"(1, 1800)",1799.4243296092243,-1407.096
"(1, 1900)",1899.87841056715,-1336.7754624
"(0, 2000)",0.0,972.0464
"(0, 3500)",0.0,1200.92
"(3, 3800)",0.0,-2991.096
"(4, 1500)",1440.0064223655431,-1167.096
"(1, 1300)",1040.000025306685,-885.5107199999999
"(0, 1350)",0.0,197.95488000000003
"(1, 1650)",1636.8000093764015,-1266.31072
"(0, 1750)",0.0,80.92000000000002
"(0, 3250)",0.0,1200.92
"(0, 4750)",0.0,1200.92
"(3, 5750)",0.0,-4439.0960000000005
"(4, 1400)",0.0,714.4624000000001
"(3, 750)",0.0,805.4304649944651
"(4, 1150)",0.0,144.184
"(0, 1400)",0.0,2517.087980195723
"(5, 1450)",0.0,-1151.096
"(4, 2550)",0.0,160.92000000000002
"(3, 2650)",2120.000104434068,-2103.096
"(0, 10000)",0.0,8000.92
"(4, 10100)",0.0,-8063.0960000000005
"(1, 2200)",2199.2961629658535,-1544.1837184
"(3, 2800)",0.0,400.92
"(2, 2900)",2320.018457721409,-2303.096
"(1, 2150)",2149.8629454147504,-1615.096
"(4, 1000)",960.0028327482274,-767.096
"(4, 4650)",0.0,-3673.0307200000007
"(3, 4750)",0.0,80.92000000000002
"(2, 4850)",0.0,-3863.0960000000005
"(1, 900)",899.7128045276588,-695.096
"(4, 750)",0.0,903.847556255744
"(2, 950)",942.4075592546629,-649.5103308800001
"(0, 1100)",0.0,2280.2569235766387
"(5, 1200)",0.0,1376.3274911647222
"(2, 2100)",2100.0000088680076,-1203.842733000301
"(1, 1000)",800.0002045129265,-791.0960000000001
"(4, 950)",0.0,1087.7438769235835
"(2, 1700)",0.0,-1263.096
"(3, 1900)",1896.9600108510729,-1056.1049334359104
"(0, 1950)",0.0,605.2361599999999
"(4, 2150)",0.0,-1687.096
"(0, 1250)",0.0,2568.166621341459
"(5, 1300)",0.0,40.2
"(3, 650)",644.800223415574,-360.07989795429853
"(2, 1450)",0.0,-1059.0832
"(6, 650)",0.0,-519.7575087200655
"(3, 1050)",1049.9328557509743,-775.096
"(4, 600)",0.0,-336.12203276926675
"(0, 3600)",0.0,1680.904
"(4, 3800)",0.0,160.92000000000002
"(1, 4000)",3200.0000538673985,-3167.0959999999995
"(3, 800)",798.7200226039577,-607.096
"(1, 1950)",1560.0044503069296,-1160.2507352240618
"(1, 2850)",0.0,560.92
"(0, 2900)",0.0,40.92
"(4, 3050)",0.0,-2415.096
"(1, 2100)",2096.640285775473,-1647.096
"(3, 900)",864.0000117524401,-671.0960000000001
"(5, 450)",0.0,156.6900096
"(2, 2650)",0.0,240.92
"(1, 2700)",0.0,-1959.75072
"(0, 2800)",0.0,1216.9040000000002
"(4, 2900)",0.0,80.92000000000002
"(3, 3000)",0.0,-2383.096
"(5, 500)",0.0,408.0436499504825
"(2, 1000)",999.9360184505003,-719.096
"(4, 900)",0.0,960.0548682795579
"(1, 2300)",2299.2651460703137,-1823.096
"(1, 5050)",0.0,-3950.15072
"(0, 5100)",0.0,2408.904
"(2, 6150)",0.0,840.9200000000001
"(1, 6200)",0.0,-4951.0960000000005
"(5, 850)",0.0,1500.9529529608917
"(2, 2300)",0.0,-1783.096
"(2, 2400)",1920.0041148970952,-1903.096
"(3, 1350)",0.0,200.92000000000002
"(2, 1400)",1120.0000214195784,-1111.096
"(1, 850)",680.0000085600641,-663.096
"(6, 400)",0.0,-319.7897034228456
"(3, 1450)",0.0,800.9200000000001
"(0, 1650)",0.0,1588.740703850033
"(0, 3800)",0.0,2880.904
"(0, 5300)",0.0,400.904
"(2, 5950)",0.0,-4655.0960000000005
"(3, 1150)",0.0,128.904
"(2, 1250)",1200.0000547364284,-983.096
"(2, 3100)",0.0,240.92
"(1, 3150)",0.0,-2511.096
"(4, 800)",640.0000883929952,-526.1642623999999
"(1, 1050)",0.0,-799.096
"(5, 750)",0.0,80.2
"(4, 2250)",0.0,80.92000000000002
"(2, 2350)",0.0,80.92000000000002
"(1, 2450)",0.0,-1768.39072
"(0, 2550)",0.0,80.92000000000002
"(4, 2700)",0.0,120.92000000000002
"(2, 2800)",0.0,-2223.096
"(2, 850)",0.0,702.3007581478691
"(3, 4050)",0.0,200.92000000000002
"(2, 4100)",0.0,-3271.0960000000005
"(1, 1450)",0.0,520.92
"(0, 1550)",0.0,1347.4052843977245
"(2, 4750)",0.0,-3759.0960000000005
"(2, 2850)",0.0,-2215.096
"(4, 500)",0.0,548.2019352112501
"(0, 3450)",0.0,1200.92
"(4, 3600)",0.0,120.92000000000002
"(1, 3850)",0.0,-3039.096
"(2, 1150)",0.0,-690.3899894672331
"(3, 1200)",960.000114086841,-836.23072
"(2, 1300)",0.0,-928.3907200000001
"(1, 1350)",0.0,40.92
"(0, 1450)",0.0,80.92000000000002
"(0, 2950)",0.0,1200.92
"(5, 3050)",0.0,2257.8913027072
"(2, 1350)",0.0,-1023.096
"(5, 1350)",0.0,48.903999999999996
"(3, 1500)",0.0,999.890496
"(6, 5100)",0.0,-4079.79973736217
"(6, 4500)",0.0,-3599.7997583731967
"(2, 1600)",0.0,1276.5200075408602
"(5, 650)",0.0,299.14953949757444
"(0, 950)",0.0,320.92
"(0, 2450)",0.0,1200.92
"(5, 2500)",0.0,40.92
"(4, 2600)",0.0,80.2
"(3, 3300)",0.0,800.9200000000001
"(2, 3400)",0.0,-2703.096
"(3, 1100)",0.0,-603.4023924164078
"(5, 3700)",0.0,80.92000000000002
"(2, 3950)",0.0,200.20000000000002
"(4, 850)",680.0000109929318,-485.53515702143864
"(3, 5100)",0.0,1344.8624000000002
"(5, 5400)",0.0,80.92000000000002
"(4, 5500)",0.0,80.92000000000002
"(2, 5700)",0.0,160.92000000000002
"(1, 5750)",0.0,40.92
"(0, 5850)",0.0,80.92000000000002
"(3, 6100)",0.0,200.92000000000002
"(2, 6200)",0.0,80.92000000000002
"(1, 6300)",0.0,-5023.0960000000005
"(4, 2800)",0.0,80.92000000000002
"(2, 2950)",0.0,120.92000000000002
"(1, 3000)",0.0,-2391.096
"(4, 1450)",0.0,113.92800000000001
"(3, 1550)",0.0,80.2
"(5, 550)",0.0,651.9375680024575
"(5, 4600)",0.0,80.92000000000002
"(2, 5000)",0.0,637.6624
"(5, 600)",0.0,674.735587182065
"(5, 1050)",0.0,990.6000067329111
"(6, 800)",0.0,-639.799992124741
"(0, 1850)",0.0,1104.344
"(2, 2050)",0.0,-1551.096
"(4, 1050)",0.0,333.6624
"(2, 1200)",0.0,111.09292800000003
