Estado Dados,Q(Plantarse),Q(Tirar)
"(1, 2600)",2184.001272643051,1027.3482780681188
"(2, 2200)",2190.9926147115366,-323.8233525912401
"(6, 2200)",0.0,1.0
"(0, 2350)",0.0,1541.379905077848
"(5, 2450)",0.0,60.94
"(6, 2450)",0.0,1.0
"(2, 2700)",2527.2717624576,2171.3450586728222
"(5, 2700)",0.0,60.94
"(3, 1100)",1098.202238915786,1321.6252861490393
"(5, 1550)",0.0,872.143599851561
"(6, 1550)",0.0,1.0
"(2, 1800)",1754.1545748485082,2070.449855948317
"(5, 1800)",0.0,1574.4315154177193
"(4, 950)",949.984084049024,1391.6149227061019
"(6, 950)",0.0,-569.6
"(4, 1100)",0.0,1520.4502945431705
"(0, 1250)",1250.0,2974.154516689874
"(2, 1250)",1218.0000029793625,1870.9650976948622
"(4, 1400)",1399.9999999899123,583.129871104
"(6, 1400)",0.0,-839.5253334499196
"(2, 1550)",1549.9895981265972,2069.2161788459807
"(4, 1550)",0.0,-407.9978870799921
"(0, 1650)",1648.9186560000003,1786.385084375449
"(2, 1650)",1607.7602896115668,926.648449931056
"(0, 4650)",0.0,1800.94
"(6, 4650)",0.0,1.0
"(1, 5800)",0.0,-3203.0840000000003
"(4, 1700)",0.0,1340.6715279445502
"(6, 1700)",0.0,1.0
"(1, 1900)",1851.3600000167778,-420.0124634197914
"(4, 1900)",1140.0000000000414,225.8836
"(4, 550)",550.0,1.0
"(3, 1050)",1049.3121092480765,1504.8110512381054
"(0, 4500)",4492.641613800192,1764.6904000000002
"(6, 4500)",2700.37252968177,1.0
"(3, 5500)",0.0,-3059.084
"(6, 5500)",0.0,1.0
"(2, 3450)",0.0,248.07400000000007
"(6, 3450)",0.0,-2069.599998607161
"(3, 1750)",1638.0949420702113,2449.684288668733
"(6, 1750)",0.0,1.0
"(3, 1900)",1880.5440000002757,-769.3587759330919
"(0, 1950)",1950.0,819.6081623928574
"(1, 1950)",1949.9677665366294,1853.403311890644
"(5, 2000)",0.0,1691.8296398757884
"(3, 2150)",1806.0248067369162,2935.7159177910394
"(5, 2150)",0.0,1221.8045656969255
"(3, 2200)",1320.0000000087214,1091.405689408548
"(1, 2300)",2241.2026004778113,1887.9670107974478
"(6, 4750)",0.0,1.0
"(2, 4800)",0.0,30.939999999999998
"(3, 4800)",0.0,1.0
"(1, 4900)",0.0,-2915.084
"(2, 4900)",0.0,1.0
"(2, 2150)",0.0,-935.9829073706733
"(6, 2150)",0.0,1.0
"(1, 2200)",2059.3648992772983,1890.095283284464
"(0, 2000)",1999.9999999998527,2420.9403696241616
"(3, 2000)",1872.0000000000002,2313.7934396606233
"(5, 2050)",0.0,352.12912783519516
"(6, 2050)",0.0,1.0
"(2, 2650)",2226.0,1101.38656
"(5, 2650)",0.0,1728.3623463099402
"(5, 700)",699.9999999212636,1.0
"(0, 5350)",0.0,2520.916
"(6, 5350)",0.0,1.0
"(3, 5550)",0.0,78.376
"(6, 5550)",0.0,1.0
