Estado Dados,Q(Plantarse),Q(Tirar)
"(6, 100)",0.0,1.0
"(3, 300)",300.0000000675261,525.8803955067838
"(5, 100)",99.99476710364056,569.6614636184364
"(5, 300)",0.0,1.0
"(2, 400)",400.0000000247252,-17.501760450642337
"(6, 0)",2.4834948369391208e-08,2.4841771842323528e-08
"(4, 200)",200.00783180376254,585.7588009431539
"(2, 250)",250.00000003158578,50.75545661729808
"(5, 50)",50.00087714111404,596.7016169419982
"(5, 250)",0.0,1.0
"(1, 300)",300.00000002936844,61.82664384524594
"(0, 350)",350.0000000309695,692.6520417478824
"(0, 1850)",1110.0000057667,2337.8681880205118
"(3, 2050)",0.0,791.43365776
"(6, 2050)",0.0,1.0
"(2, 2150)",1290.54,-555.7556481882841
"(3, 250)",250.00000003008856,621.5144775106563
"(3, 0)",0.0,1.0
"(1, 400)",400.0000000240632,35.66501977514292
"(3, 400)",400.0000000280276,583.8537773658883
"(0, 500)",500.00000002488287,691.8818966750601
"(1, 500)",500.00000002979306,74.89303281878415
"(4, 650)",650.0000000334913,-60.91995175755471
"(6, 650)",0.0,-389.59148059934347
"(3, 700)",700.000000042818,501.0491527636914
"(1, 850)",849.7868833754526,33.56951819218375
"(6, 200)",0.0,1.0
"(3, 200)",200.00000002802167,182.51309915544687
"(2, 0)",0.0,1.0
"(6, 600)",0.0,-359.50484694143455
"(2, 600)",600.0000000250992,962.7293125721477
"(2, 500)",500.00000002707566,775.2457946072088
"(3, 150)",150.0000000695835,71.29842560875954
"(4, 100)",100.00001472588521,657.8537097451751
"(1, 350)",350.0000000238394,131.19006455865576
"(1, 0)",0.0,1.0
"(6, 1050)",0.0,1.0
"(1, 1100)",1100.000000024682,-179.5541593026735
"(2, 1050)",1050.0000000618215,564.7661564130799
"(2, 1100)",1100.0000000248237,1277.084589695796
"(0, 1150)",1150.0000000364876,1230.13310011564
"(1, 1150)",1150.0000000273137,2014.9298114410853
"(1, 1550)",1547.4623152775146,-149.94331833438991
"(6, 1550)",0.0,1.0
"(0, 1600)",1497.8097281069643,1577.2581833154322
"(6, 1500)",0.0,-899.2498220991359
"(0, 4500)",2700.5399999999995,1.0
"(0, 1500)",1500.0000000237958,1379.4854293384449
"(2, 300)",300.00000002789926,98.91652960819363
"(1, 700)",700.0000000274285,573.8778591848844
"(6, 250)",0.0,1.0
"(2, 350)",350.0000000278966,629.4905752896505
"(3, 350)",0.0,1.0
"(1, 450)",450.0000000252392,336.30502153453716
"(2, 450)",450.0000000313143,483.04335176436877
"(6, 1000)",0.0,1.0
"(3, 1000)",998.3633992821395,2013.3518080518154
"(3, 1100)",1099.9970476347398,912.5695565269741
"(4, 350)",0.0,1.0
"(6, 450)",449.8820375865541,-269.5941016970842
"(1, 550)",550.0000000260613,-107.1101891717176
"(0, 450)",450.0000000239964,772.1172922817061
"(0, 1200)",1200.000000026072,896.6979783746428
"(6, 1200)",720.5400000000001,1.0
"(1, 600)",600.0000000326704,709.1053536132193
"(1, 2050)",1230.0000000971327,-1097.0839999999998
"(2, 650)",650.0000000274902,1247.094269132518
"(2, 700)",700.0000000293625,1470.433047086564
"(0, 750)",750.000000204898,1594.9120258340097
"(1, 750)",750.0000000273565,710.7883014965954
"(3, 1050)",882.0000520601509,1308.0872414342007
"(6, 400)",336.00000025827865,-239.59998243589584
"(3, 450)",0.0,1.0
"(5, 350)",0.0,1.0
"(6, 300)",0.0,1.0
"(4, 150)",150.00008182423196,658.4200725223213
"(4, 250)",0.0,1.0
"(6, 150)",0.0,1.0
"(6, 550)",547.7473437894446,-329.59848804156644
"(0, 600)",600.0000000360712,1199.4169042699107
"(2, 750)",750.0000002577257,-76.72867552855519
"(6, 750)",0.0,-449.49192681431174
"(0, 900)",900.0000001836422,775.1758448383231
"(2, 900)",899.9850075607498,-140.0393291892841
"(4, 1050)",630.5076,1020.2722632878192
"(3, 1500)",1499.9993568471516,1.0
"(2, 2100)",1260.0000004031115,204.376
"(6, 2100)",0.0,1.0
"(1, 2200)",2059.276444194556,619.84421776
"(2, 2200)",1848.0002565201748,1497.197877679403
"(5, 1550)",930.5075999999999,828.5719795321559
"(3, 1700)",1020.3725296817702,610.4812248189028
"(5, 1700)",1020.0000009585949,1.0
"(1, 1900)",1880.721628292892,1559.5376508433387
"(0, 1250)",1250.0000000391485,2294.8709267101153
"(2, 1250)",1218.0069296800405,1057.4199075391007
"(5, 1300)",1092.3826567768203,1470.8720244434571
"(6, 350)",0.0,-209.5998155465111
"(6, 500)",487.20000008709,-299.59974883033743
"(2, 850)",848.6327174706008,781.9164768397559
"(1, 900)",899.4130943130349,-126.09388389032733
"(0, 950)",570.3279938349286,489.23625664
"(1, 950)",949.999975347118,-120.93844354416979
"(1, 1450)",1218.216022502662,266.1718612885303
"(0, 550)",550.0000000308964,1257.3631573540697
"(5, 650)",649.8296091131633,562.7842208661517
"(4, 750)",749.9950095434378,709.1154367574168
"(5, 750)",630.0054063413744,1.0
"(3, 800)",800.0000004145861,822.7583464454835
"(3, 900)",899.9976279846805,1156.7872196106794
"(0, 1000)",989.7782654874723,1144.0990800535135
"(3, 1200)",1169.3647949424396,691.7779083879497
"(3, 500)",500.0000000271392,1214.5885276668787
"(4, 300)",0.0,1.0
"(6, 800)",480.0000254670235,-479.4333432231798
"(1, 800)",800.0000000295677,1523.4737006846717
"(1, 650)",650.0000000296228,1147.9331803905393
"(0, 400)",400.00000002651745,741.3196477559906
"(6, 700)",0.0,-419.554714726412
"(2, 800)",800.000011185524,708.9445194452694
"(4, 1200)",720.0481758229658,1.0
"(4, 1300)",0.0,286.1295137680031
"(6, 1300)",0.0,1.0
"(2, 1450)",1447.6246931387534,107.07055167131603
"(2, 1550)",1549.974020983031,1873.0576456950407
"(3, 2000)",0.0,622.87648
"(6, 2000)",0.0,1.0
"(2, 2050)",0.0,-96.83359999999993
"(6, 50)",0.0,1.0
"(5, 150)",0.0,1.0
"(2, 200)",200.0000000328884,164.13387528259105
"(1, 250)",250.00000004337744,-35.704619764755705
"(5, 1600)",0.0,60.94
"(6, 1600)",0.0,1.0
"(3, 1750)",1050.5076,666.616611479237
"(4, 400)",0.0,1.0
"(4, 0)",0.0,1.0
