Estado Dados,Q(Plantarse),Q(Tirar)
"(3, 1800)",1799.9880073535242,-1067.0839999999998
"(2, 1800)",1799.5283790469477,-1079.06
"(3, 1250)",1250.0,806.6150660608
"(5, 300)",252.22490868851833,505.09517914956785
"(0, 1800)",0.0,1.0
"(6, 1800)",0.0,2525.380822324778
"(3, 2000)",0.0,1000.8988723198617
"(1, 2000)",1948.814571311308,-1199.06
"(1, 300)",300.0,-251.084
"(1, 850)",850.0,60.94
"(0, 1100)",0.0,1.0
"(4, 750)",0.0,792.6465469955156
"(5, 700)",0.0,1256.8309186846895
"(4, 1150)",690.2734010319147,1446.5719787824105
"(5, 0)",0.0,1.0
"(0, 1950)",0.0,1.0
"(6, 1950)",1949.9999994519474,1.0
"(4, 1700)",1591.6138357058578,30.939999999999998
"(3, 1750)",1749.9882637503736,-1037.0839999999998
"(2, 1750)",1749.8166716638837,-1049.06
"(3, 750)",750.0,-310.64519378434187
"(0, 1600)",0.0,1.0
"(6, 1600)",1600.0,480.93999999999994
"(0, 750)",0.0,1.0
"(2, 1100)",1100.0,-659.06
"(4, 650)",650.0,300.94
"(0, 1350)",0.0,1.0
"(6, 1350)",0.0,1709.030769501625
"(2, 1350)",1349.977357351809,-809.06
"(0, 650)",0.0,1.0
"(4, 1750)",0.0,-849.5024375815133
"(2, 1850)",1849.9950409137698,-1085.0839999999998
"(1, 1850)",1846.9689600000308,-1109.06
"(4, 1800)",0.0,1644.902473244526
"(0, 1550)",0.0,1.0
"(6, 1550)",0.0,2283.346250831674
"(5, 1800)",0.0,1456.1224342748326
"(4, 550)",550.0,545.5516658717919
"(4, 1850)",0.0,1007.9893166599239
"(0, 2500)",0.0,1.0
"(6, 2500)",2100.0,-1060.20152576
"(3, 2600)",0.0,60.94
"(2, 2700)",0.0,54.916
"(1, 2800)",1680.0,-1655.0839999999998
"(0, 850)",0.0,1.0
"(6, 850)",850.0,-181.15824432869556
"(5, 1150)",690.0,1501.2953106019474
"(1, 1100)",1100.0,-923.0839999999998
"(5, 1200)",0.0,1171.8508559154516
"(0, 700)",0.0,1.0
"(4, 900)",0.0,773.9997875655706
"(2, 950)",948.4435566201746,-557.0840000000001
"(1, 950)",925.6823603842796,-569.06
"(4, 1650)",1544.4000005084579,-989.06
"(3, 550)",550.0,-104.25760007952385
"(4, 500)",300.00000000000017,713.8146303682762
"(2, 1200)",1200.0,-656.9033178253188
"(5, 1700)",0.0,769.7334639999999
"(3, 1900)",1899.9204139111637,1.0
"(0, 2250)",0.0,1.0
"(6, 2250)",2249.9999997466725,-826.8490879987717
"(5, 2450)",0.0,93.3076
"(2, 1900)",1899.9681234668892,-1105.7096
"(1, 1900)",1896.888134949616,-1139.06
"(6, 1200)",1199.9999999994466,-75.71652359793666
"(3, 2050)",1722.3670181727657,1.0
"(0, 450)",0.0,1.0
"(4, 1100)",0.0,2001.4149071346494
"(5, 1750)",0.0,1329.162490105537
"(0, 800)",0.0,1.0
"(3, 800)",800.0,-479.06
"(0, 4500)",0.0,1.0
"(6, 4500)",0.0,2703.30256
"(0, 5050)",0.0,1.0
"(6, 5050)",0.0,330.94
"(1, 5100)",0.0,72.916
"(0, 5600)",0.0,1.0
"(6, 5600)",5241.6413347275275,1.0
"(4, 850)",850.0,430.376704293854
"(0, 1000)",0.0,1.0
"(4, 450)",450.0,263.43900260902404
"(0, 3550)",0.0,1.0
"(6, 3550)",0.0,552.8200015360002
"(3, 3900)",0.0,144.916
"(2, 3900)",3650.425528953546,-2339.06
"(4, 1200)",1200.0,1127.077395831086
"(0, 950)",0.0,1.0
"(6, 950)",950.0,-356.46890790928876
"(3, 1000)",1000.0,-957.247530890354
"(2, 1550)",1549.98959812608,-1291.4935999999998
"(1, 1550)",1549.593795175946,-929.06
"(2, 1950)",1949.9869156000561,60.94
"(1, 1950)",1825.234699803576,-1169.06
"(0, 2600)",0.0,1.0
"(6, 2600)",0.0,784.6664416
"(1, 2650)",0.0,-1572.2936
"(0, 2750)",0.0,1.0
"(6, 2750)",2679.6,-1109.2980761599997
"(5, 2850)",0.0,60.94
"(4, 2950)",0.0,60.94
"(3, 3100)",0.0,90.94
"(1, 3100)",2604.0012997907747,-1859.06
"(0, 2550)",0.0,1.0
"(3, 2650)",1590.0,-1552.1369599999998
"(6, 2550)",0.0,1091.062488064
"(1, 2700)",2268.000000000639,-1619.06
"(5, 750)",630.0219431796221,1172.946200489503
"(5, 600)",0.0,583.3746958668759
"(5, 1600)",0.0,1159.8235137041127
"(5, 1650)",0.0,714.6574858807337
"(3, 1100)",1100.0,907.2010248453548
"(3, 2300)",0.0,686.8396911317619
"(1, 2300)",2241.120076100214,-1379.06
"(4, 2150)",0.0,300.4
"(5, 550)",0.0,1056.7504113067487
"(2, 850)",850.0,-509.06
"(4, 700)",700.0,245.70639999999997
"(4, 950)",0.0,1052.3395392537354
"(4, 1000)",989.7600000000584,-256.6243176222074
"(1, 900)",900.0,-500.12297600000005
"(0, 1150)",0.0,1.0
"(6, 1150)",1150.0,183.8411856711582
"(2, 1250)",1250.0,-577.9829124290771
"(5, 1050)",0.0,1956.211735696673
"(0, 1500)",0.0,1.0
"(2, 1500)",1497.5424813598497,-899.06
"(0, 500)",0.0,1.0
"(3, 950)",949.9974509211738,-569.06
"(5, 400)",240.0000000002311,677.4514654834895
"(3, 1350)",1349.9963767658305,-809.06
"(6, 10000)",0.0,10000.89998240799
"(0, 10200)",0.0,1.0
"(6, 10200)",0.0,270.2572
"(3, 10300)",0.0,60.94
"(2, 10400)",0.0,110.674
"(1, 10400)",6240.0,-6239.06
"(5, 2250)",0.0,962.1760000607337
"(3, 2350)",0.0,1821.2655999999997
"(1, 2350)",2289.84,-1409.06
"(5, 850)",0.0,758.8984683494263
"(3, 150)",150.0,-89.05999999999999
"(0, 3750)",0.0,1.0
"(6, 3750)",0.0,1276.3004838400002
"(4, 3900)",0.0,216.7
"(4, 1050)",1049.3118720000023,-216.59051274892772
"(4, 1550)",0.0,1291.9632691142065
"(2, 1600)",1599.995706687319,-959.06
"(5, 900)",0.0,802.4369907480642
"(2, 1000)",999.9998282073996,-599.06
"(4, 1500)",1484.6410866814124,30.939999999999998
"(3, 1550)",1547.46048,-878.5588736
"(1, 1300)",0.0,100.89999986018182
"(3, 1300)",1300.0,503.34707837224107
"(1, 1350)",1349.1153323374979,-797.0840000000001
"(0, 1200)",0.0,1.0
"(0, 400)",0.0,1.0
"(1, 1050)",1049.9929548349942,1.0
"(0, 1250)",0.0,1.0
"(6, 1250)",1250.0,-102.64451115853876
"(3, 2400)",0.0,1195.932544
"(0, 2900)",0.0,1.0
"(6, 2900)",0.0,272.10256
"(3, 2900)",0.0,-1739.06
"(4, 1600)",0.0,560.173399717408
"(2, 1700)",1591.2,-968.1256639999999
"(1, 1700)",1682.592943484528,-1019.06
"(2, 1650)",1649.9889270378737,-939.74384
"(1, 1650)",1649.5674748664092,-989.06
"(4, 1450)",1449.0497781607946,-582.1832679516191
"(5, 1450)",0.0,1335.9116456048384
"(5, 1850)",0.0,1954.6588369895885
"(3, 1400)",1399.9999999998968,39.0963372087233
"(2, 1400)",1385.6641081956232,-839.06
"(1, 1000)",995.9040000000639,-582.2936
"(1, 2150)",0.0,-1289.06
"(4, 2300)",0.0,150.94
"(1, 2400)",1440.0,-1415.0839999999998
"(0, 3050)",0.0,1.0
"(6, 3050)",0.0,1245.342649600005
"(2, 3050)",2854.800000000004,-1829.06
"(1, 1400)",0.0,-839.06
"(0, 2850)",0.0,1.0
"(6, 2850)",0.0,152.437024
"(5, 3450)",0.0,264.916
"(2, 3450)",2070.0,-2069.06
"(0, 10100)",0.0,1.0
"(6, 10100)",0.0,98.34256
"(4, 10150)",0.0,30.939999999999998
"(3, 10150)",0.0,-6089.06
"(0, 4250)",0.0,1.0
"(6, 4250)",3978.001457448074,1.0
"(1, 4500)",2700.0,-2699.06
"(5, 3200)",0.0,90.94
"(3, 3450)",0.0,150.94
"(0, 3500)",0.0,1.0
"(6, 3500)",0.0,2934.076027574331
"(5, 3600)",0.0,-2131.02656
"(4, 3650)",0.0,42.376
"(3, 3650)",0.0,-2189.06
"(0, 1850)",0.0,1.0
"(6, 1850)",0.0,1852.41076883687
"(0, 2400)",0.0,1.0
"(6, 2400)",0.0,1654.9564864103659
"(1, 2500)",2100.0,-1499.06
"(2, 1300)",1299.9999999985012,90.94
"(4, 1400)",1385.6640000000007,-641.1501447682233
"(3, 1500)",0.0,1145.7904456741041
"(0, 2150)",0.0,1.0
"(6, 2150)",0.0,667.5357556887607
"(0, 2200)",0.0,1.0
"(6, 2200)",0.0,1715.5151017559986
"(5, 2350)",0.0,90.94
"(3, 2500)",0.0,148.71064
"(1, 2600)",0.0,-1535.0839999999998
"(3, 3050)",0.0,120.39999999999999
"(1, 2050)",1230.0000000000007,-1229.06
"(1, 1800)",1684.8000000000352,-1045.4936
"(0, 3300)",0.0,1.0
"(6, 3300)",0.0,510.916
"(0, 3900)",0.0,1.0
"(6, 3900)",0.0,2032.0535288302772
"(5, 1300)",0.0,1241.3951814779175
"(0, 4300)",0.0,1.0
"(6, 4300)",0.0,1390.4410240000002
"(0, 4950)",0.0,1.0
"(6, 4950)",0.0,390.94
"(2, 5000)",0.0,47.1076
"(0, 2700)",0.0,1.0
"(6, 2700)",0.0,1894.9868475974067
"(4, 3000)",0.0,90.94
"(2, 3000)",1800.0000006870637,-1799.06
"(5, 1500)",0.0,995.716036500831
"(2, 3600)",0.0,30.939999999999998
"(1, 3600)",2160.0,-2159.06
"(0, 4000)",0.0,1.0
"(6, 4000)",0.0,990.916
"(1, 1450)",1412.8800002061942,-845.0840000000001
"(0, 10500)",0.0,1.0
"(6, 10500)",0.0,477.960256
"(3, 10500)",0.0,-6299.06
"(0, 4200)",0.0,1.0
"(6, 4200)",0.0,228.91600000000003
"(2, 4250)",0.0,30.939999999999998
"(1, 4300)",0.0,-2567.084
"(0, 4400)",0.0,1.0
"(6, 4400)",0.0,654.9159999999999
"(5, 4450)",0.0,30.939999999999998
"(4, 5050)",0.0,360.94
"(0, 5150)",0.0,1.0
"(6, 5150)",0.0,60.94
"(4, 5250)",0.0,60.94
"(3, 5300)",0.0,42.916
"(2, 5350)",0.0,30.939999999999998
"(1, 5350)",0.0,-3209.06
"(2, 2200)",0.0,-1009.2197548450191
"(0, 5350)",0.0,1.0
"(6, 5350)",0.0,1800.94
"(0, 6400)",0.0,1.0
"(6, 6400)",0.0,630.94
"(2, 6400)",0.0,-3839.06
"(3, 1450)",1449.9756730368492,-869.06
"(0, 3450)",0.0,1.0
"(6, 3450)",0.0,1722.661024
"(0, 3650)",0.0,1.0
"(6, 3650)",0.0,477.78256000000005
"(4, 3700)",0.0,30.939999999999998
"(3, 3950)",2370.0,-2309.084
"(3, 1650)",1647.29664,-559.2045204948697
"(0, 10450)",0.0,1.0
"(6, 10450)",0.0,378.916
"(0, 10750)",0.0,1.0
"(6, 10750)",0.0,180.93999999999997
"(2, 10750)",0.0,-6449.06
"(3, 2950)",1770.0,-1752.3799999999997
"(4, 4000)",0.0,150.94
"(1, 4000)",0.0,-2399.06
"(4, 3250)",0.0,210.93999999999997
"(3, 3550)",0.0,60.94
"(2, 3700)",0.0,90.94
"(0, 5200)",0.0,1.0
"(6, 5200)",0.0,690.916
"(0, 3700)",0.0,1.0
"(6, 3700)",0.0,2014.388416
"(0, 3950)",0.0,1.0
"(6, 3950)",0.0,231.9076
"(5, 1250)",0.0,1149.285748163953
"(4, 2400)",0.0,79.5076
"(1, 4100)",0.0,60.94
"(5, 4900)",0.0,420.94
"(1, 5000)",0.0,60.94
"(0, 5100)",0.0,1.0
"(6, 5100)",0.0,384.916
"(5, 5250)",0.0,107.1076
"(2, 5300)",0.0,-3179.06
"(0, 2950)",0.0,1.0
"(6, 2950)",0.0,805.1061760000019
"(2, 2950)",0.0,-1769.06
"(0, 10300)",0.0,1.0
"(6, 10300)",0.0,311.17768
"(1, 10450)",0.0,-6252.293599999999
"(0, 13450)",0.0,1.0
"(6, 13450)",0.0,1800.94
"(0, 13600)",0.0,1.0
"(6, 13600)",0.0,90.94
"(4, 13650)",0.0,30.939999999999998
"(3, 13800)",0.0,90.94
"(1, 13800)",0.0,-8279.06
"(5, 1400)",0.0,298.1183045628983
"(3, 1950)",0.0,1628.5041742206697
"(0, 4550)",0.0,1.0
"(6, 4550)",0.0,725.6835999999998
"(3, 4750)",0.0,168.376
"(1, 4750)",2850.0,-2849.06
"(3, 3300)",0.0,-1979.06
"(2, 2450)",2424.912,-1469.06
"(3, 10350)",0.0,126.376
"(1, 10350)",6210.0,-6209.06
"(1, 2200)",1320.0,-1319.06
"(0, 2800)",0.0,1.0
"(6, 2800)",0.0,420.91600000000005
"(3, 3850)",2310.0,-2297.084
"(2, 3850)",0.0,-2309.06
"(5, 1350)",0.0,-548.8279999999996
"(0, 3850)",0.0,1.0
"(6, 3850)",0.0,1170.1858106071347
"(4, 3950)",0.0,1426.576
"(2, 3950)",0.0,-2369.06
"(0, 3000)",0.0,1.0
"(4, 2250)",0.0,823.293856
"(2, 2350)",1410.0,-1385.0839999999998
"(5, 2800)",0.0,243.30759999999998
"(3, 4650)",0.0,600.9399999999999
"(2, 5200)",0.0,-3119.06
"(2, 2300)",0.0,-1355.3
"(4, 2800)",0.0,-1679.06
"(4, 2900)",0.0,46.815999999999995
"(2, 3100)",0.0,1072.9521547175461
"(0, 3350)",0.0,1.0
"(6, 3350)",0.0,150.94
"(3, 3400)",0.0,30.4
"(0, 10600)",0.0,1.0
"(6, 10600)",0.0,154.50639999999999
"(3, 10600)",0.0,-6359.06
"(4, 1300)",0.0,1104.2874260085366
"(5, 950)",0.0,1166.4490782006005
"(4, 2500)",0.0,-1499.06
"(4, 10850)",0.0,150.94
"(1, 10900)",0.0,42.916
"(0, 12400)",0.0,1.0
"(6, 12400)",0.0,900.94
"(0, 12850)",0.0,1.0
"(6, 12850)",0.0,270.94
"(2, 12950)",0.0,60.94
"(1, 12950)",0.0,-7769.0599999999995
"(4, 4050)",0.0,120.94
"(2, 4050)",3402.0,-2429.06
"(4, 1350)",0.0,872.1185833891689
"(2, 2400)",0.0,1208.64304
"(4, 2850)",0.0,60.94
"(2, 2900)",0.0,30.939999999999998
"(1, 2900)",1740.0,-1739.06
"(0, 3600)",0.0,1.0
"(6, 3600)",0.0,180.01218688
"(4, 1950)",0.0,1613.0867132429341
"(0, 4700)",0.0,1.0
"(6, 4700)",0.0,288.91599999999994
"(4, 4850)",0.0,90.94
"(2, 4850)",0.0,-2909.06
"(3, 4000)",0.0,60.4
"(0, 350)",0.0,1.0
"(1, 1750)",1050.0,-1049.06
"(1, 1500)",900.0,-899.06
"(4, 3850)",0.0,-1553.6702143650853
"(5, 3750)",0.0,90.39999999999999
"(0, 10150)",0.0,1.0
"(6, 10150)",0.0,90.94
"(4, 10350)",0.0,171.2836
"(2, 10450)",0.0,101.08359999999999
"(0, 10850)",0.0,1.0
"(6, 10850)",0.0,313.38304
"(0, 11450)",0.0,1.0
"(6, 11450)",0.0,330.94
"(2, 11450)",0.0,-6869.06
"(2, 2000)",0.0,168.916
"(5, 2500)",0.0,30.939999999999998
"(4, 2600)",0.0,60.94
"(3, 2700)",0.0,149.6836
"(2, 2850)",0.0,90.94
"(4, 3800)",0.0,124.792
"(2, 3800)",2280.0,-2279.06
"(2, 2800)",0.0,108.376
"(4, 3200)",0.0,150.94
"(1, 3200)",1920.0,-1919.06
"(0, 3250)",0.0,1.0
"(6, 3250)",0.0,426.658
"(2, 3300)",0.0,30.939999999999998
"(1, 3300)",1980.0,-1979.06
"(3, 3800)",0.0,-2267.2999999999997
"(0, 10250)",0.0,1.0
"(6, 10250)",0.0,150.94
"(3, 10450)",0.0,120.94
"(1, 10500)",0.0,-6282.293599999999
"(5, 10600)",0.0,-6359.06
"(2, 10850)",0.0,-6509.06
"(2, 2600)",0.0,63.3076
"(4, 4300)",0.0,257.1076
"(0, 4050)",0.0,1.0
"(6, 4050)",0.0,360.94
"(0, 5550)",0.0,1.0
"(6, 5550)",0.0,900.94
"(0, 5650)",0.0,1.0
"(6, 5650)",0.0,60.94
"(4, 5950)",0.0,180.93999999999997
"(0, 6950)",0.0,1.0
"(6, 6950)",0.0,600.9399999999999
"(3, 7000)",0.0,30.939999999999998
"(2, 7050)",0.0,30.939999999999998
"(1, 7150)",0.0,60.94
"(0, 7300)",0.0,1.0
"(6, 7300)",0.0,90.94
"(4, 7400)",0.0,60.94
"(3, 7400)",0.0,-4439.06
"(5, 4000)",0.0,270.94
"(2, 4400)",0.0,60.94
"(1, 4400)",2640.0,-2639.06
"(5, 1950)",0.0,240.93999999999997
"(3, 3000)",0.0,109.5076
"(5, 1550)",0.0,953.971648
"(0, 3400)",0.0,1.0
"(6, 3400)",0.0,2232.9064
"(1, 3750)",0.0,-2249.06
"(3, 2800)",0.0,264.376
"(2, 3400)",0.0,-2039.06
"(5, 4200)",0.0,360.94
"(2, 4200)",0.0,-2519.06
"(4, 10300)",0.0,120.94
"(2, 10300)",0.0,-6179.06
"(4, 2200)",0.0,84.77464
"(4, 3150)",0.0,197.1076
"(0, 4150)",0.0,1.0
"(6, 4150)",0.0,1980.916
"(1, 4150)",0.0,-2489.06
"(2, 2650)",0.0,107.55064
"(1, 3450)",0.0,-2069.06
"(0, 3200)",0.0,1.0
"(6, 3200)",0.0,1152.9160000000002
"(2, 3350)",0.0,90.94
"(2, 4550)",0.0,90.94
"(0, 4650)",0.0,1.0
"(6, 4650)",0.0,60.94
"(5, 4800)",0.0,90.94
"(3, 4800)",0.0,-2879.06
"(1, 10550)",0.0,-6317.084000000001
"(0, 11200)",0.0,1.0
"(6, 11200)",0.0,390.94
"(2, 11200)",0.0,-6719.06
"(2, 5100)",0.0,-3059.06
"(2, 4800)",0.0,60.94
"(1, 4800)",0.0,-2879.06
"(3, 2150)",1290.0,-1289.06
"(0, 10650)",0.0,1.0
"(6, 10650)",0.0,546.9159999999999
