Estado Dados,Q(Plantarse),Q(Tirar)
"(4, 700)",0.0,90.94
"(4, 400)",0.0,1.0
"(5, 800)",0.0,60.94
"(2, 950)",0.0,30.939999999999998
"(0, 1150)",0.0,120.94
"(4, 1350)",0.0,120.94
"(3, 1450)",0.0,-845.0840000000001
"(4, 1450)",0.0,1.0
"(0, 650)",390.4216044384,240.93999999999997
"(3, 1100)",0.0,1.0
"(2, 3400)",2040.4216044383998,1.0
"(4, 2200)",0.0,90.94
"(1, 2400)",0.0,-1391.0839999999998
"(4, 2400)",0.0,1.0
"(3, 800)",0.0,-419.084
"(3, 550)",0.0,1.0
"(6, 700)",0.0,1.0
"(2, 850)",0.0,90.94
"(1, 900)",540.4216044384,1.0
"(6, 800)",0.0,1.0
